Database,Record Type,Term,Submission Type,Data Element,Value,Percentage of Submission,Count
SDB,1,114,B,DE1002-DISABLED-CLASS,O,9.640412E-05,2
SDB,1,212,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,214,E,DE1002-DISABLED-CLASS,O,8.95763E-05,3
SDB,1,215,E,DE1002-DISABLED-CLASS,O,6.364157E-05,2
SDB,1,207,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,312,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,315,E,DE1002-DISABLED-CLASS,O,0.0001235674,4
SDB,1,214,B,DE1002-DISABLED-CLASS,O,0.0001064812,3
SDB,1,215,B,DE1002-DISABLED-CLASS,O,6.849081E-05,2
SDB,1,112,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,311,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,106,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,115,E,DE1002-DISABLED-CLASS,O,0.0001336362,3
SDB,1,208,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,310,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,313,E,DE1002-DISABLED-CLASS,O,2.879521E-05,1
SDB,1,316,E,DE1002-DISABLED-CLASS,O,0.0001587806,5
SDB,1,315,B,DE1002-DISABLED-CLASS,O,6.584146E-05,2
SDB,1,209,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,210,E,DE1002-DISABLED-CLASS,O,0,0
SDB,1,211,E,DE1002-DISABLED-CLASS,O,9.974813E-05,4
SDB,1,314,E,DE1002-DISABLED-CLASS,O,3.008695E-05,1
SDB,1,307,E,DE1002-DISABLED-CLASS,P,0.003625318,148
SDB,1,314,B,DE1002-DISABLED-CLASS,P,0.005717959,169
SDB,1,107,E,DE1002-DISABLED-CLASS,P,0.004034751,124
SDB,1,309,E,DE1002-DISABLED-CLASS,P,0.0037027,164
SDB,1,213,E,DE1002-DISABLED-CLASS,P,0.005966831,204
SDB,1,308,E,DE1002-DISABLED-CLASS,P,0.004035759,172
SDB,1,316,B,DE1002-DISABLED-CLASS,P,0.005718565,168
SDB,1,109,E,DE1002-DISABLED-CLASS,P,0.003257592,121
SDB,1,213,B,DE1002-DISABLED-CLASS,P,0.005758907,177
SDB,1,110,E,DE1002-DISABLED-CLASS,P,0.003510765,136
SDB,1,111,E,DE1002-DISABLED-CLASS,P,0.00532256,166
SDB,1,113,E,DE1002-DISABLED-CLASS,P,0.005870363,144
SDB,1,116,E,DE1002-DISABLED-CLASS,P,0.005365678,119
SDB,1,114,B,DE1002-DISABLED-CLASS,P,0.00607346,126
SDB,1,212,E,DE1002-DISABLED-CLASS,P,0.006114304,216
SDB,1,214,E,DE1002-DISABLED-CLASS,P,0.006150906,206
SDB,1,215,E,DE1002-DISABLED-CLASS,P,0.006268695,197
SDB,1,108,E,DE1002-DISABLED-CLASS,P,0.00462638,145
SDB,1,114,E,DE1002-DISABLED-CLASS,P,0.006620081,144
SDB,1,206,E,DE1002-DISABLED-CLASS,P,0.004237864,156
SDB,1,214,B,DE1002-DISABLED-CLASS,P,0.005714489,161
SDB,1,215,B,DE1002-DISABLED-CLASS,P,0.005547755,162
SDB,1,112,E,DE1002-DISABLED-CLASS,P,0.005510082,138
SDB,1,311,E,DE1002-DISABLED-CLASS,P,0.004994501,218
SDB,1,207,E,DE1002-DISABLED-CLASS,P,0.003793765,166
SDB,1,312,E,DE1002-DISABLED-CLASS,P,0.005402866,207
SDB,1,315,E,DE1002-DISABLED-CLASS,P,0.006085694,197
SDB,1,106,E,DE1002-DISABLED-CLASS,P,0.005022178,137
SDB,1,115,E,DE1002-DISABLED-CLASS,P,0.007260902,163
SDB,1,208,E,DE1002-DISABLED-CLASS,P,0.004267945,187
SDB,1,310,E,DE1002-DISABLED-CLASS,P,0.003302157,167
SDB,1,313,E,DE1002-DISABLED-CLASS,P,0.006334946,220
SDB,1,316,E,DE1002-DISABLED-CLASS,P,0.005811369,183
SDB,1,315,B,DE1002-DISABLED-CLASS,P,0.005958652,181
SDB,1,209,E,DE1002-DISABLED-CLASS,P,0.004245997,188
SDB,1,210,E,DE1002-DISABLED-CLASS,P,0.004471117,187
SDB,1,211,E,DE1002-DISABLED-CLASS,P,0.005286651,212
SDB,1,314,E,DE1002-DISABLED-CLASS,P,0.005746608,191
SDB,1,307,E,DE1002-DISABLED-CLASS,S,4.899079E-05,2
SDB,1,309,E,DE1002-DISABLED-CLASS,S,4.515488E-05,2
SDB,1,213,E,DE1002-DISABLED-CLASS,S,0.0001462459,5
SDB,1,308,E,DE1002-DISABLED-CLASS,S,7.039114E-05,3
SDB,1,314,B,DE1002-DISABLED-CLASS,S,0.0001691704,5
SDB,1,107,E,DE1002-DISABLED-CLASS,S,3.253832E-05,1
SDB,1,213,B,DE1002-DISABLED-CLASS,S,0.000162681,5
SDB,1,110,E,DE1002-DISABLED-CLASS,S,2.581445E-05,1
SDB,1,316,B,DE1002-DISABLED-CLASS,S,0.0002042345,6
SDB,1,109,E,DE1002-DISABLED-CLASS,S,0,0
SDB,1,111,E,DE1002-DISABLED-CLASS,S,6.412723E-05,2
SDB,1,113,E,DE1002-DISABLED-CLASS,S,0.000203832,5
SDB,1,116,E,DE1002-DISABLED-CLASS,S,0.0003607178,8
SDB,1,108,E,DE1002-DISABLED-CLASS,S,3.190607E-05,1
SDB,1,114,E,DE1002-DISABLED-CLASS,S,0.0001838911,4
SDB,1,206,E,DE1002-DISABLED-CLASS,S,5.433159E-05,2
SDB,1,207,E,DE1002-DISABLED-CLASS,S,6.856203E-05,3
SDB,1,312,E,DE1002-DISABLED-CLASS,S,0.0002088064,8
SDB,1,315,E,DE1002-DISABLED-CLASS,S,0.0002162429,7
SDB,1,214,B,DE1002-DISABLED-CLASS,S,0.0002129623,6
SDB,1,215,B,DE1002-DISABLED-CLASS,S,0.0002054724,6
SDB,1,112,E,DE1002-DISABLED-CLASS,S,0.0001996406,5
SDB,1,311,E,DE1002-DISABLED-CLASS,S,6.873167E-05,3
SDB,1,114,B,DE1002-DISABLED-CLASS,S,9.640412E-05,2
SDB,1,212,E,DE1002-DISABLED-CLASS,S,0.0001698418,6
SDB,1,214,E,DE1002-DISABLED-CLASS,S,0.0002090114,7
SDB,1,215,E,DE1002-DISABLED-CLASS,S,0.0001909247,6
SDB,1,315,B,DE1002-DISABLED-CLASS,S,0.0002304451,7
SDB,1,209,E,DE1002-DISABLED-CLASS,S,4.517018E-05,2
SDB,1,210,E,DE1002-DISABLED-CLASS,S,4.781943E-05,2
SDB,1,211,E,DE1002-DISABLED-CLASS,S,7.481111E-05,3
SDB,1,314,E,DE1002-DISABLED-CLASS,S,0.0001504348,5
SDB,1,106,E,DE1002-DISABLED-CLASS,S,3.665824E-05,1
SDB,1,115,E,DE1002-DISABLED-CLASS,S,0.0001781817,4
SDB,1,208,E,DE1002-DISABLED-CLASS,S,6.84697E-05,3
SDB,1,310,E,DE1002-DISABLED-CLASS,S,1.97734E-05,1
SDB,1,313,E,DE1002-DISABLED-CLASS,S,0.0002303617,8
SDB,1,316,E,DE1002-DISABLED-CLASS,S,0.0002540489,8
SDB,1,307,E,DE1002-DISABLED-CLASS,V,0.000930825,38
SDB,1,309,E,DE1002-DISABLED-CLASS,V,0.0006773232,30
SDB,1,314,B,DE1002-DISABLED-CLASS,V,0.001116525,33
SDB,1,107,E,DE1002-DISABLED-CLASS,V,0.0009110728,28
SDB,1,213,B,DE1002-DISABLED-CLASS,V,0.001236375,38
SDB,1,110,E,DE1002-DISABLED-CLASS,V,0.0007486189,29
SDB,1,316,B,DE1002-DISABLED-CLASS,V,0.00146368,43
SDB,1,109,E,DE1002-DISABLED-CLASS,V,0.0005922895,22
SDB,1,213,E,DE1002-DISABLED-CLASS,V,0.001228465,42
SDB,1,308,E,DE1002-DISABLED-CLASS,V,0.0007508388,32
SDB,1,111,E,DE1002-DISABLED-CLASS,V,0.001058099,33
SDB,1,113,E,DE1002-DISABLED-CLASS,V,0.001100693,27
SDB,1,116,E,DE1002-DISABLED-CLASS,V,0.001352692,30
SDB,1,108,E,DE1002-DISABLED-CLASS,V,0.0006062153,19
SDB,1,114,E,DE1002-DISABLED-CLASS,V,0.001379183,30
SDB,1,206,E,DE1002-DISABLED-CLASS,V,0.001249627,46
SDB,1,207,E,DE1002-DISABLED-CLASS,V,0.0007541823,33
SDB,1,312,E,DE1002-DISABLED-CLASS,V,0.00130504,50
SDB,1,315,E,DE1002-DISABLED-CLASS,V,0.0009885391,32
SDB,1,114,B,DE1002-DISABLED-CLASS,V,0.001301456,27
SDB,1,212,E,DE1002-DISABLED-CLASS,V,0.001160585,41
SDB,1,214,E,DE1002-DISABLED-CLASS,V,0.001045057,35
SDB,1,215,E,DE1002-DISABLED-CLASS,V,0.0009864443,31
SDB,1,214,B,DE1002-DISABLED-CLASS,V,0.0009938241,28
SDB,1,215,B,DE1002-DISABLED-CLASS,V,0.0008218897,24
SDB,1,112,E,DE1002-DISABLED-CLASS,V,0.001038131,26
SDB,1,311,E,DE1002-DISABLED-CLASS,V,0.001282991,56
SDB,1,315,B,DE1002-DISABLED-CLASS,V,0.0009217804,28
SDB,1,209,E,DE1002-DISABLED-CLASS,V,0.0009034036,40
SDB,1,210,E,DE1002-DISABLED-CLASS,V,0.001267215,53
SDB,1,211,E,DE1002-DISABLED-CLASS,V,0.001221915,49
SDB,1,314,E,DE1002-DISABLED-CLASS,V,0.001022956,34
SDB,1,106,E,DE1002-DISABLED-CLASS,V,0.001429671,39
SDB,1,115,E,DE1002-DISABLED-CLASS,V,0.001113635,25
SDB,1,208,E,DE1002-DISABLED-CLASS,V,0.0008901061,39
SDB,1,310,E,DE1002-DISABLED-CLASS,V,0.0007316157,37
SDB,1,313,E,DE1002-DISABLED-CLASS,V,0.0009214467,32
SDB,1,316,E,DE1002-DISABLED-CLASS,V,0.001460781,46
SDB,1,213,B,DE1002-DISABLED-CLASS,Z,0.9696112,29801
SDB,1,110,E,DE1002-DISABLED-CLASS,Z,0.9819815,38040
SDB,1,307,E,DE1002-DISABLED-CLASS,Z,0.9845189,40192
SDB,1,314,B,DE1002-DISABLED-CLASS,Z,0.9685005,28625
SDB,1,107,E,DE1002-DISABLED-CLASS,Z,0.9845117,30257
SDB,1,213,E,DE1002-DISABLED-CLASS,Z,0.9682062,33102
SDB,1,308,E,DE1002-DISABLED-CLASS,Z,0.9826369,41879
SDB,1,316,B,DE1002-DISABLED-CLASS,Z,0.966914,28406
SDB,1,109,E,DE1002-DISABLED-CLASS,Z,0.9847082,36576
SDB,1,111,E,DE1002-DISABLED-CLASS,Z,0.9748942,30405
SDB,1,113,E,DE1002-DISABLED-CLASS,Z,0.9689767,23769
SDB,1,116,E,DE1002-DISABLED-CLASS,Z,0.9653711,21410
SDB,1,309,E,DE1002-DISABLED-CLASS,Z,0.9830895,43543
SDB,1,214,B,DE1002-DISABLED-CLASS,Z,0.9669198,27242
SDB,1,215,B,DE1002-DISABLED-CLASS,Z,0.970138,28329
SDB,1,112,E,DE1002-DISABLED-CLASS,Z,0.9734478,24380
SDB,1,311,E,DE1002-DISABLED-CLASS,Z,0.9760814,42604
SDB,1,108,E,DE1002-DISABLED-CLASS,Z,0.9829621,30808
SDB,1,114,E,DE1002-DISABLED-CLASS,Z,0.9640033,20969
SDB,1,206,E,DE1002-DISABLED-CLASS,Z,0.9811198,36116
SDB,1,207,E,DE1002-DISABLED-CLASS,Z,0.9827681,43002
SDB,1,312,E,DE1002-DISABLED-CLASS,Z,0.9724376,37257
SDB,1,315,E,DE1002-DISABLED-CLASS,Z,0.9664823,31286
SDB,1,114,B,DE1002-DISABLED-CLASS,Z,0.9661139,20043
SDB,1,212,E,DE1002-DISABLED-CLASS,Z,0.9697115,34257
SDB,1,214,E,DE1002-DISABLED-CLASS,Z,0.965961,32351
SDB,1,215,E,DE1002-DISABLED-CLASS,Z,0.9656017,30345
SDB,1,315,B,DE1002-DISABLED-CLASS,Z,0.9670793,29376
SDB,1,209,E,DE1002-DISABLED-CLASS,Z,0.9796734,43377
SDB,1,210,E,DE1002-DISABLED-CLASS,Z,0.9765685,40844
SDB,1,211,E,DE1002-DISABLED-CLASS,Z,0.972669,39005
SDB,1,314,E,DE1002-DISABLED-CLASS,Z,0.9684689,32189
SDB,1,106,E,DE1002-DISABLED-CLASS,Z,0.9806811,26752
SDB,1,115,E,DE1002-DISABLED-CLASS,Z,0.9631164,21621
SDB,1,208,E,DE1002-DISABLED-CLASS,Z,0.9817871,43017
SDB,1,310,E,DE1002-DISABLED-CLASS,Z,0.9826192,49694
SDB,1,313,E,DE1002-DISABLED-CLASS,Z,0.9701106,33690
SDB,1,316,E,DE1002-DISABLED-CLASS,Z,0.9660845,30422
SDB,1,213,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,110,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,314,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,107,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,213,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,308,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,309,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,307,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,316,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,109,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,111,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,113,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,116,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,108,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,114,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,206,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,207,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,312,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,315,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,214,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,215,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,112,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,311,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,114,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,212,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,214,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,215,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,106,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,115,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,208,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,310,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,313,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,316,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,315,B,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,209,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,210,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,211,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,314,E,DE1004-RESIDENCE-FEE,A,0,0
SDB,1,307,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,309,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,314,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,107,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,213,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,308,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,213,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,110,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,111,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,113,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,116,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,316,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,109,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,108,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,114,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,206,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,214,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,215,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,112,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,311,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,114,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,212,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,214,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,215,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,106,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,115,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,208,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,310,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,313,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,316,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,315,B,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,209,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,210,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,211,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,314,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,207,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,312,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,315,E,DE1004-RESIDENCE-FEE,B,0,0
SDB,1,307,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,309,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,316,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,109,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,314,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,107,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,213,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,308,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,111,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,113,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,116,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,213,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,110,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,214,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,215,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,112,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,311,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,108,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,114,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,206,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,207,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,312,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,315,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,315,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,209,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,210,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,211,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,314,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,106,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,115,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,208,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,310,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,313,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,316,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,114,B,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,212,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,214,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,215,E,DE1004-RESIDENCE-FEE,C,0,0
SDB,1,307,E,DE1004-RESIDENCE-FEE,F,0.8027141,32770
SDB,1,314,B,DE1004-RESIDENCE-FEE,F,0.8983625,26552
SDB,1,107,E,DE1004-RESIDENCE-FEE,F,0.7449322,22894
SDB,1,213,E,DE1004-RESIDENCE-FEE,F,0.8677937,29669
SDB,1,308,E,DE1004-RESIDENCE-FEE,F,0.7476478,31864
SDB,1,213,B,DE1004-RESIDENCE-FEE,F,0.9039531,27783
SDB,1,110,E,DE1004-RESIDENCE-FEE,F,0.7041148,27276
SDB,1,309,E,DE1004-RESIDENCE-FEE,F,0.6878669,30467
SDB,1,316,B,DE1004-RESIDENCE-FEE,F,0.8259582,24265
SDB,1,109,E,DE1004-RESIDENCE-FEE,F,0.6851174,25448
SDB,1,108,E,DE1004-RESIDENCE-FEE,F,0.7218748,22625
SDB,1,114,E,DE1004-RESIDENCE-FEE,F,0.9297536,20224
SDB,1,206,E,DE1004-RESIDENCE-FEE,F,0.9004102,33145
SDB,1,207,E,DE1004-RESIDENCE-FEE,F,0.7582275,33177
SDB,1,312,E,DE1004-RESIDENCE-FEE,F,0.8685303,33276
SDB,1,315,E,DE1004-RESIDENCE-FEE,F,0.8248741,26702
SDB,1,214,B,DE1004-RESIDENCE-FEE,F,0.878576,24753
SDB,1,215,B,DE1004-RESIDENCE-FEE,F,0.8328482,24320
SDB,1,112,E,DE1004-RESIDENCE-FEE,F,0.9106808,22808
SDB,1,311,E,DE1004-RESIDENCE-FEE,F,0.7700697,33612
SDB,1,114,B,DE1004-RESIDENCE-FEE,F,0.9321315,19338
SDB,1,212,E,DE1004-RESIDENCE-FEE,F,0.8828658,31189
SDB,1,214,E,DE1004-RESIDENCE-FEE,F,0.8447643,28292
SDB,1,215,E,DE1004-RESIDENCE-FEE,F,0.8213899,25813
SDB,1,111,E,DE1004-RESIDENCE-FEE,F,0.8038989,25072
SDB,1,113,E,DE1004-RESIDENCE-FEE,F,0.9244191,22676
SDB,1,116,E,DE1004-RESIDENCE-FEE,F,0.8674362,19238
SDB,1,106,E,DE1004-RESIDENCE-FEE,F,0.931889,25421
SDB,1,115,E,DE1004-RESIDENCE-FEE,F,0.8755401,19655
SDB,1,208,E,DE1004-RESIDENCE-FEE,F,0.6934839,30385
SDB,1,310,E,DE1004-RESIDENCE-FEE,F,0.6679058,33778
SDB,1,313,E,DE1004-RESIDENCE-FEE,F,0.866707,30099
SDB,1,316,E,DE1004-RESIDENCE-FEE,F,0.8083519,25455
SDB,1,315,B,DE1004-RESIDENCE-FEE,F,0.8474124,25741
SDB,1,209,E,DE1004-RESIDENCE-FEE,F,0.7462791,33043
SDB,1,210,E,DE1004-RESIDENCE-FEE,F,0.7894989,33020
SDB,1,211,E,DE1004-RESIDENCE-FEE,F,0.847136,33971
SDB,1,314,E,DE1004-RESIDENCE-FEE,F,0.859855,28579
SDB,1,307,E,DE1004-RESIDENCE-FEE,N,0.1950568,7963
SDB,1,309,E,DE1004-RESIDENCE-FEE,N,0.2806602,12431
SDB,1,213,E,DE1004-RESIDENCE-FEE,N,0.04053935,1386
SDB,1,308,E,DE1004-RESIDENCE-FEE,N,0.2504517,10674
SDB,1,213,B,DE1004-RESIDENCE-FEE,N,0.03481373,1070
SDB,1,110,E,DE1004-RESIDENCE-FEE,N,0.2870566,11120
SDB,1,314,B,DE1004-RESIDENCE-FEE,N,0.03467993,1025
SDB,1,107,E,DE1004-RESIDENCE-FEE,N,0.2522045,7751
SDB,1,316,B,DE1004-RESIDENCE-FEE,N,0.08935258,2625
SDB,1,109,E,DE1004-RESIDENCE-FEE,N,0.3038445,11286
SDB,1,108,E,DE1004-RESIDENCE-FEE,N,0.2610874,8183
SDB,1,114,E,DE1004-RESIDENCE-FEE,N,0.04886907,1063
SDB,1,206,E,DE1004-RESIDENCE-FEE,N,0.09671022,3560
SDB,1,111,E,DE1004-RESIDENCE-FEE,N,0.1827947,5701
SDB,1,113,E,DE1004-RESIDENCE-FEE,N,0.05271097,1293
SDB,1,116,E,DE1004-RESIDENCE-FEE,N,0.1285959,2852
SDB,1,214,B,DE1004-RESIDENCE-FEE,N,0.05441187,1533
SDB,1,215,B,DE1004-RESIDENCE-FEE,N,0.08109311,2368
SDB,1,112,E,DE1004-RESIDENCE-FEE,N,0.06811739,1706
SDB,1,311,E,DE1004-RESIDENCE-FEE,N,0.160603,7010
SDB,1,114,B,DE1004-RESIDENCE-FEE,N,0.04574376,949
SDB,1,212,E,DE1004-RESIDENCE-FEE,N,0.0479803,1695
SDB,1,214,E,DE1004-RESIDENCE-FEE,N,0.07410946,2482
SDB,1,215,E,DE1004-RESIDENCE-FEE,N,0.09218481,2897
SDB,1,207,E,DE1004-RESIDENCE-FEE,N,0.2398071,10493
SDB,1,312,E,DE1004-RESIDENCE-FEE,N,0.04771227,1828
SDB,1,315,E,DE1004-RESIDENCE-FEE,N,0.08544685,2766
SDB,1,315,B,DE1004-RESIDENCE-FEE,N,0.0751251,2282
SDB,1,209,E,DE1004-RESIDENCE-FEE,N,0.2154843,9541
SDB,1,210,E,DE1004-RESIDENCE-FEE,N,0.1552458,6493
SDB,1,211,E,DE1004-RESIDENCE-FEE,N,0.07897559,3167
SDB,1,314,E,DE1004-RESIDENCE-FEE,N,0.0470259,1563
SDB,1,106,E,DE1004-RESIDENCE-FEE,N,0.06459181,1762
SDB,1,115,E,DE1004-RESIDENCE-FEE,N,0.1064635,2390
SDB,1,208,E,DE1004-RESIDENCE-FEE,N,0.2762981,12106
SDB,1,310,E,DE1004-RESIDENCE-FEE,N,0.2769462,14006
SDB,1,313,E,DE1004-RESIDENCE-FEE,N,0.03798088,1319
SDB,1,316,E,DE1004-RESIDENCE-FEE,N,0.1059066,3335
SDB,1,307,E,DE1004-RESIDENCE-FEE,D,0.002229081,91
SDB,1,213,B,DE1004-RESIDENCE-FEE,D,0.002733041,84
SDB,1,110,E,DE1004-RESIDENCE-FEE,D,0.001703753,66
SDB,1,314,B,DE1004-RESIDENCE-FEE,D,0.002368385,70
SDB,1,107,E,DE1004-RESIDENCE-FEE,D,0.002180067,67
SDB,1,309,E,DE1004-RESIDENCE-FEE,D,0.001512688,67
SDB,1,111,E,DE1004-RESIDENCE-FEE,D,0.002468898,77
SDB,1,113,E,DE1004-RESIDENCE-FEE,D,0.003791276,93
SDB,1,116,E,DE1004-RESIDENCE-FEE,D,0.002074128,46
SDB,1,213,E,DE1004-RESIDENCE-FEE,D,0.002778671,95
SDB,1,308,E,DE1004-RESIDENCE-FEE,D,0.001900561,81
SDB,1,316,B,DE1004-RESIDENCE-FEE,D,0.001906188,56
SDB,1,109,E,DE1004-RESIDENCE-FEE,D,0.001803791,67
SDB,1,207,E,DE1004-RESIDENCE-FEE,D,0.001942591,85
SDB,1,312,E,DE1004-RESIDENCE-FEE,D,0.002088064,80
SDB,1,315,E,DE1004-RESIDENCE-FEE,D,0.00200797,65
SDB,1,108,E,DE1004-RESIDENCE-FEE,D,0.001563397,49
SDB,1,114,E,DE1004-RESIDENCE-FEE,D,0.00197683,43
SDB,1,206,E,DE1004-RESIDENCE-FEE,D,0.002879574,106
SDB,1,214,B,DE1004-RESIDENCE-FEE,D,0.00181018,51
SDB,1,215,B,DE1004-RESIDENCE-FEE,D,0.001643779,48
SDB,1,112,E,DE1004-RESIDENCE-FEE,D,0.002395688,60
SDB,1,311,E,DE1004-RESIDENCE-FEE,D,0.001580828,69
SDB,1,114,B,DE1004-RESIDENCE-FEE,D,0.001831678,38
SDB,1,212,E,DE1004-RESIDENCE-FEE,D,0.002830696,100
